//1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
28,42,42,42,20,42,42,28,42,42,20,28,42,20,42,42,28,42,42,42,20,42,28,42,42,42,28,42,42,20,42,42,20,42,42,28,42,42,20,28,42,20,42,42,28,42,42,42,20,42,28,42,42,42,28,42,42,20,42,42,28,42,42,28
42,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,40,42
42,33,22,24,24,24,44,24,24,24,24,24,24,24,44,24,24,24,24,24,24,44,24,24,24,24,24,44,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,37,42
20,33,25,0,2,0,45,0,0,0,10,0,0,0,45,0,0,0,0,0,0,45,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,37,28
28,33,25,0,0,0,45,-12,0,0,52,0,0,-9,45,0,0,0,0,0,0,45,0,0,0,0,0,45,0,0,0,0,44,47,48,48,48,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,48,48,48,49,44,0,23,37,42
42,33,25,0,0,0,45,0,0,0,0,0,0,0,45,0,0,0,0,0,0,45,0,0,0,0,0,45,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,10,0,27,0,0,0,0,0,27,0,0,0,0,0,0,2,45,0,23,37,42
31,30,8,8,8,8,45,0,0,0,0,0,0,0,45,0,0,0,0,0,0,45,0,0,-28,0,0,45,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,23,39,31
0,24,0,0,0,0,45,0,0,0,44,0,0,0,45,0,10,0,0,0,0,45,0,0,0,0,10,45,0,0,0,0,45,0,0,44,47,48,48,48,48,48,48,49,0,0,0,0,47,48,48,48,48,48,48,49,44,0,0,45,0,0,24,9
0,0,0,0,0,0,45,0,0,0,45,0,0,0,45,0,0,0,0,0,0,45,0,0,0,0,0,45,0,0,0,0,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,45,0,0,0,9
0,0,0,0,0,0,45,0,0,0,45,0,0,0,45,0,0,0,47,48,49,46,0,0,0,0,0,46,47,48,49,0,46,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,46,0,0,0,9
0,26,0,0,0,0,45,0,0,0,45,0,0,0,45,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,47,48,48,48,48,48,48,48,48,48,48,48,48,48,48,49,0,0,45,0,0,0,0,0,26,9
35,29,0,0,0,0,45,0,0,0,45,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,43,-20,0,0,0,0,0,54,0,0,0,0,0,0,-17,43,0,0,45,0,0,0,0,23,38,35
42,33,25,0,0,0,45,0,0,0,45,0,0,0,45,0,2,0,0,-21,0,0,0,0,55,0,0,0,0,-24,0,0,0,7,0,45,0,0,8,0,0,0,0,0,0,2,0,0,0,27,0,0,0,8,0,27,45,0,27,0,0,23,37,42
42,33,25,0,0,0,45,0,0,0,45,0,0,0,45,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,45,0,0,43,-19,0,0,0,0,0,0,0,0,0,0,0,0,-18,43,0,0,45,0,0,0,0,23,37,42
28,33,25,0,0,0,45,0,0,0,45,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,45,0,0,47,48,48,48,48,48,48,48,48,48,48,48,48,48,48,49,0,0,45,0,0,0,0,23,37,42
42,33,25,0,0,0,45,0,0,0,45,0,0,0,45,0,0,0,47,48,49,44,0,0,0,0,0,44,47,48,49,0,44,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,27,0,44,0,23,37,28
42,33,25,0,0,0,45,0,0,0,45,0,0,0,45,0,0,0,0,0,0,45,0,0,0,0,0,45,0,0,0,0,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,45,0,23,37,42
42,33,25,0,0,0,46,0,0,0,45,0,0,0,46,0,0,0,0,0,0,45,10,0,0,0,0,45,0,0,0,0,45,0,0,46,47,48,48,48,48,48,48,49,0,0,0,0,47,48,48,48,48,48,48,49,46,0,0,45,0,23,37,42
20,33,25,0,0,0,0,0,0,0,45,0,0,0,0,0,27,0,0,0,0,45,0,0,-25,0,0,45,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,23,37,20
