//1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,40,20
20,33,0,0,0,44,18,18,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,-135,18,18,86,11,37,20
20,33,0,0,0,45,18,18,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,37,20
20,33,0,0,0,45,18,18,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18,44,18,18,18,18,18,18,37,20
20,33,0,0,0,45,18,18,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18,45,18,18,18,18,18,18,37,20
20,33,0,0,0,46,18,18,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18,45,18,18,18,18,18,18,37,20
20,33,0,0,0,0,0,0,-139,0,0,18,18,18,18,18,18,88,18,18,18,18,18,45,18,18,18,18,18,18,37,20
20,33,0,0,0,0,0,0,0,44,47,48,48,48,48,48,49,-159,18,18,18,18,18,46,18,18,18,18,18,18,37,20
20,33,0,0,0,0,0,0,0,45,2,2,18,2,18,2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,39,31
20,33,0,0,0,0,0,0,0,45,2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,9
20,33,0,0,0,0,0,0,0,45,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,9
20,33,17,0,0,0,0,0,0,45,2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,-136,18,18,18,18,38,35
20,33,0,0,0,0,0,0,0,45,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,-138,18,18,18,18,37,20
20,33,0,0,0,0,0,0,0,45,2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,37,20
20,33,0,0,0,0,0,0,0,45,18,2,18,2,18,2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,37,20
20,33,0,0,0,0,0,0,0,46,47,48,48,48,48,48,49,18,18,18,18,18,18,44,18,18,18,18,18,18,37,20
20,33,0,0,0,0,0,0,-140,0,0,18,18,18,18,18,18,-141,18,18,18,18,18,45,18,18,18,18,18,18,37,20
20,33,0,0,0,44,18,18,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18,45,18,18,18,18,18,18,37,20
20,33,0,0,0,45,18,18,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18,45,18,18,18,18,18,18,37,20
20,33,0,0,0,45,18,18,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18,46,18,18,18,18,18,18,37,20
20,33,0,0,0,45,18,18,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,37,20
20,33,0,0,0,46,18,18,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,-137,18,18,87,11,37,20
20,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,36,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
